Country_ISO,Year,DeathRate,Population (GPWv4.11),CO Population-Weighted (ppm),VOCs Population-Weighted (ppm),SO2 Population-Weighted (ppm),NOx Population-Weighted (ppm),O3 Population-Weighted (ppm),PM Pop.-Weighted (kg m^-3),HospitalBeds
BTN,2012,63.2,901163.83,0.469088363,0.055601901,0.005254431,0.0085543,0.0586685215873262,3.83898e-08,1.78
DJI,2012,63.56,765676.24,0.121948776,0.005743255,0.002227201,0.002381018,0.0605634225939125,3.45696e-08,1.1
BWA,2012,64.26,2107606.99,0.132836792,0.059213073,0.005223607,0.00348862,0.0511623566444079,6.95944e-09,2.5
MDG,2012,64.44,22148195.4,0.155992806,0.041268382,0.000703175,0.003242185,0.042233463804807,1.18889e-08,0.3225
KHM,2012,63.97,14808868.03,0.236050031,0.06383565,0.005016388,0.006167776,0.0475012524239328,2.61451e-08,0.7949999999999999
MYS,2012,64.79,27532297.76,0.309742971,0.108542043,0.008746442,0.018531439,0.0522491257471709,3.22987e-08,1.9
BIH,2012,64.89,3857386.34,0.178698827,0.023609355,0.016500375,0.008133056,0.0551910511959394,1.33043e-08,2.33
ZWE,2012,66.12,14517263.22,0.208753925,0.048429792,0.00355651,0.005581284,0.0458756202592562,1.80378e-08,1.86
RWA,2012,66.88,10753976.35,0.56762078,0.050732493,0.133521373,0.012998455,0.0474780753782153,7.39658e-08,0.71
MRT,2012,67.12,3692118.92,0.116722697,0.021434985,0.00125094,0.001871698,0.0532760827667899,8.69692e-08,
AGO,2012,67.62,22395057.43,0.270720576,0.080401715,0.001799217,0.00608631,0.0481316352165147,2.64095e-08,
BGD,2012,68.34,150272102.25,0.669895189,0.044064964,0.018663447,0.022101063,0.0586949955877136,8.6424e-08,0.61
UGA,2012,70.23,35506370.77,0.372088105,0.070604989,0.018267151,0.007193998,0.0467435418030652,3.96426e-08,0.5
SOM,2012,71.79,9942983.04,0.089640799,0.027391754,0.000347938,0.000357161,0.0502498785774653,1.47854e-08,0.87
BGR,2012,71.67,7328328.02,0.181000761,0.017855102,0.0346889,0.013214384,0.0530246053537553,1.41954e-08,6.6
LAO,2012,72.08,6466959.1,0.504358229,0.119188622,0.004750156,0.009101817,0.0510083228793588,4.48657e-08,1.53
MOZ,2012,72.54,25504200.06,0.149237524,0.042217493,0.000863514,0.002863499,0.045189382535421,1.55569e-08,0.86
MNE,2012,73.09,616721.62,0.19097089,0.017355026,0.008552416,0.00699311,0.0589382867092731,1.5132e-08,3.89
BHR,2012,72.62,740141.86,0.220561867,0.025867663,0.034504139,0.036253124,0.0737079632867805,6.12961e-08,2.02
SEN,2012,74.01,13575839.89,0.15084709,0.020109735,0.025545517,0.003577965,0.0532087647242553,6.5897e-08,0.7
MLI,2012,75.21,16198385.04,0.161632766,0.049107888,0.000597361,0.003328243,0.0456424848285217,4.7193e-08,0.22
LBR,2012,74.86,3883873.45,0.196408413,0.038242061,0.001052553,0.002420663,0.0492178697389155,3.28602e-08,1.0233333333333334
ARE,2012,75.68,8100133.0,0.244018671,0.051619357,0.02597523,0.054948396,0.0708634895585024,7.57255e-08,1.29
SDN,2012,76.94,37672168.77,0.149480286,0.030570498,0.001268219,0.003578389,0.0562594834567172,4.30362e-08,0.82
COG,2012,78.89,3892853.97,0.249164097,0.128558544,0.0043363,0.003499811,0.0403023769547022,2.75596e-08,
NPL,2012,79.13,28435524.84,0.823729395,0.070590504,0.013471621,0.015476403,0.0599069866284206,8.71426e-08,0.26
SYR,2012,80.22,19713775.14,0.238230888,0.01790832,0.024412794,0.022551236,0.0579381322136652,3.4746e-08,1.53
MMR,2012,79.62,51643397.53,0.347688961,0.09332379,0.003681724,0.006236898,0.0503908045637392,3.5508e-08,0.89
MKD,2012,79.86,2082796.37,0.199861546,0.020377174,0.030740619,0.013813908,0.0550928895717049,1.66506e-08,4.48
UKR,2012,81.19,42835314.17,0.153029933,0.004819826,0.012679623,0.01082747,0.0518014669416278,1.09295e-08,8.75
BDI,2012,81.82,10134778.95,0.442114128,0.039175083,0.010493605,0.009540367,0.0469006992649574,4.92702e-08,0.99
MDA,2012,82.09,3996046.95,0.152425927,0.005063269,0.012956142,0.007046672,0.0547306453561116,1.13551e-08,6.36
COD,2012,83.39,70622019.88,0.36815883,0.239690507,0.013557669,0.005565933,0.0372586873433026,3.93237e-08,
BLR,2012,83.01,9519211.82,0.145047158,0.003875698,0.004625542,0.007953353,0.0504129229455776,9.20851e-09,10.71
GEO,2012,83.42,4103053.1,0.144733675,0.018753838,0.005566084,0.005610361,0.0527690773845511,1.30593e-08,2.96
ARM,2012,83.24,3015729.48,0.161216733,0.010194224,0.009659952,0.00824209,0.0554740545927498,1.84284e-08,4.19
SWZ,2012,85.3,1203564.2,0.227587166,0.038264008,0.008490904,0.010619735,0.0472114472907148,2.36994e-08,2.02
ERI,2012,86.47,4982353.76,0.147682272,0.031874353,0.001646991,0.003395018,0.0567940592567059,2.51196e-08,1.29
CHN,2012,85.74,1334466953.09,0.684705021,0.024332179,0.076556443,0.064814979,0.0519329876144369,1.01158e-07,3.04
BEN,2012,86.54,10092509.62,0.231461207,0.027408208,0.002125531,0.004791287,0.0505236941009156,4.42735e-08,0.46
PHL,2012,87.34,86535977.57,0.182989238,0.039085485,0.036393764,0.009877299,0.0500013686100899,2.29147e-08,1.01
STP,2012,89.46,130743.98,0.093769647,0.001334672,0.000207903,0.000155812,0.0508015982141372,1.32622e-08,
IRQ,2012,92.56,32918174.22,0.271487128,0.03475196,0.026556196,0.025047968,0.0612791904728202,5.80793e-08,1.3
NGA,2012,92.72,167274292.03,0.359374412,0.033647326,0.003053459,0.009428463,0.0514494033784524,6.43961e-08,
IND,2012,93.38,1251481163.8,0.674636955,0.038874465,0.033210441,0.02797137,0.05968121385055,9.15281e-08,1.76
BFA,2012,93.98,16601081.21,0.169986316,0.032786223,0.000870122,0.003684992,0.045600175067792,3.99937e-08,
GIN,2011,102.7,11162422.47,0.297446246,0.071067,0.002079079,0.005841468,0.0508913084342528,4.46086e-08,0.3
NER,2011,105.4,16994404.52,0.175975479,0.027862761,0.001239292,0.005002833,0.051303053886269,5.80477e-08,0.29000000000000004
QAT,2011,104.8,1769568.1,0.207403509,0.031549341,0.015482765,0.030294155,0.0755033764282113,6.02528e-08,1.22
KAZ,2011,105.8,16539739.7,0.139867248,0.007509056,0.011697328,0.007106658,0.0547425862244325,1.59295e-08,6.89
EGY,2011,105.8,82547935.33,0.301408999,0.013406684,0.039940864,0.029267599,0.0611210043073021,5.31043e-08,1.4
GHA,2011,105.6,24642489.96,0.240808551,0.032108862,0.00212092,0.004260057,0.0491515033974859,3.83829e-08,0.68
LSO,2011,107.2,2002810.54,0.180691128,0.031925014,0.025057792,0.018348422,0.0504021578072199,1.15727e-08,
SLE,2011,107.6,5395715.64,0.274751456,0.055777237,0.00163104,0.004560781,0.0517572349643145,4.26335e-08,
TGO,2011,107.5,6413279.9,0.246277793,0.027732343,0.00226386,0.004883449,0.0499066622053947,4.11596e-08,0.56
CIV,2011,107.6,19928050.66,0.203053828,0.040439607,0.001437903,0.002711631,0.0476136040340085,3.00895e-08,
GNB,2011,109.3,1571879.01,0.195059883,0.047136928,0.00363686,0.00292228,0.0524886958274915,4.36423e-08,
YEM,2011,110.1,23879235.76,0.154813851,0.031422256,0.013555701,0.00940509,0.0615408578464489,3.77826e-08,0.59
SAU,2011,110.4,28715588.55,0.149606163,0.012222967,0.044125766,0.015042491,0.0660115892766216,5.63317e-08,2.25
PRK,2011,111.3,23962493.34,0.64396859,0.014354624,0.041067762,0.03529399,0.0552518292954561,8.0339e-08,13.433333333333332
CAF,2011,112.3,4541252.23,0.351606406,0.373888391,0.001135515,0.004601678,0.0360551068586887,3.55969e-08,1.0
TCD,2011,112.5,12286696.43,0.18668371,0.107667356,0.000663607,0.003605614,0.0492654607797929,4.34444e-08,0.45499999999999996
TKM,2011,119.3,5202963.3,0.136042828,0.009345925,0.002943612,0.004768854,0.0567225782151816,3.97915e-08,3.65
AUS,2011,11.78,21788603.96,0.089091753,0.041589714,0.012012038,0.019996158,0.044239144177678,8.403e-09,3.76
CAN,2011,11.67,32398050.71,0.167230595,0.006164244,0.008877572,0.016272665,0.0432108052222052,1.26865e-08,2.78
OMN,2011,121.4,3357580.6,0.138717177,0.015663661,0.010991575,0.011019245,0.0648553177364092,5.10331e-08,1.52
CMR,2011,121.9,20978821.38,0.241075646,0.074443885,0.00441736,0.003625546,0.0453626762950013,3.51256e-08,2.65
PAK,2011,123.5,171883274.74,0.671763744,0.038338193,0.032099309,0.029885565,0.0593889412746112,9.29792e-08,0.43
AZE,2011,135.8,9089677.94,0.144387159,0.014417632,0.009174182,0.005039529,0.0536260562614203,1.87776e-08,4.12
KGZ,2011,136.6,5844801.9,0.139670357,0.010482439,0.007864337,0.01102876,0.0590932503281278,1.61955e-08,4.94
FRA,2011,13.88,63497195.19,0.185047959,0.00688369,0.00477678,0.01888882,0.0509412986806055,1.59963e-08,6.5
FIN,2011,14.33,5108803.72,0.142011206,0.003202076,0.002082783,0.025079282,0.0498052814593788,7.24767e-09,5.53
ISL,2011,14.33,279064.46,0.11192634,0.001039763,0.001259459,0.001115809,0.0545171054363759,5.94304e-09,3.29
MNG,2011,148.3,2764235.75,0.132541419,0.006467439,0.013014491,0.00516962,0.0585181678253706,1.40391e-08,6.91
NOR,2011,14.71,4534369.14,0.141704211,0.005782554,0.007494277,0.014154078,0.0517364007507887,8.29314e-09,4.2
ESP,2011,15.17,44433252.96,0.158917685,0.01220097,0.010824285,0.016267751,0.0561265362931929,1.233e-08,3.03
SWE,2011,14.83,8750834.93,0.133515658,0.002571539,0.001705239,0.007374141,0.0565829408985213,7.87839e-09,2.7
UZB,2011,151.4,27650935.11,0.164338585,0.0149193,0.013451069,0.023233692,0.0521765389917169,2.98731e-08,4.85
NZL,2011,15.74,3976227.21,0.064998649,0.008599448,0.006087674,0.003770454,0.0446904244636883,5.89612e-09,2.82
CHE,2011,15.61,7881125.83,0.201349809,0.01044046,0.002561182,0.022960384,0.049077298110873,1.45321e-08,5.05
LCA,2011,16.36,151273.01,0.081459947,0.001886543,0.001352143,0.000800557,0.0530828602324854,1.4615e-08,1.47
AFG,2011,162.2,28824567.89,0.175487183,0.015415423,0.00185898,0.003231113,0.0590496382948771,1.99429e-08,0.45
BRB,2011,17.11,219498.16,0.079863915,0.000995608,0.000652123,0.00054042,0.0519892853440693,1.51753e-08,6.24125
PRT,2011,17.01,9366885.9,0.172710244,0.011253085,0.00995381,0.016557165,0.0545727775036746,1.43326e-08,3.37
JPN,2011,17.69,122638050.95,0.19639216,0.012980805,0.013652465,0.029859346,0.0550244153578786,2.28779e-08,13.37
LUX,2011,18.17,539003.56,0.19769486,0.005861915,0.002852007,0.024122974,0.0464797575709138,1.67787e-08,5.28
TJK,2011,186.8,7857708.88,0.173570135,0.018777027,0.009209316,0.008393256,0.0554816223640463,2.43352e-08,4.88
USA,2011,18.98,310235626.01,0.186743835,0.017351835,0.014053422,0.023673699,0.0451712091460622,1.57928e-08,2.94
BLZ,2011,19.64,329228.6,0.119938807,0.035997225,0.000850904,0.001565597,0.0508276901466566,1.49926e-08,1.1
ATG,2011,20.26,68812.94,0.080758576,0.001457524,0.003045467,0.000599385,0.0546309063997763,1.28606e-08,2.14
URY,2011,19.82,3227153.36,0.081463469,0.012607572,0.001551352,0.00309275,0.0455353291353811,7.07421e-09,2.58
IRL,2011,20.2,4462402.67,0.120084795,0.001679758,0.003504708,0.006732876,0.0581553786500855,9.06774e-09,2.62
ISR,2011,19.5,7313158.59,0.313780787,0.013257762,0.101085924,0.048304044,0.0557364867688044,4.35367e-08,3.27
GBR,2011,20.27,60668961.16,0.162723088,0.003349245,0.008779938,0.029184945,0.0354366477127405,1.3889e-08,2.87
DNK,2011,20.36,5052633.14,0.14084603,0.002126269,0.002861924,0.0132001,0.052980143666034,1.05301e-08,3.13
JAM,2011,20.7,2660185.11,0.137390396,0.014013002,0.008309004,0.008059374,0.0596048636469797,1.69037e-08,1.8
CRI,2011,20.91,4566024.01,0.118182899,0.032411862,0.004196501,0.008471184,0.0456714777170032,1.2528e-08,1.22
ITA,2011,21.32,57428087.19,0.244035924,0.012795503,0.007561184,0.029897592,0.0532117800260372,2.03879e-08,3.46
NLD,2011,20.87,16402246.17,0.181078121,0.004075393,0.004260554,0.030460325,0.0453436294917266,1.66391e-08,3.94
BEL,2011,22.29,11105225.05,0.202386576,0.004282342,0.006941451,0.031661086,0.0439283081229493,1.95567e-08,6.05
TON,2011,23.24,63404.55,0.051292719,0.000523046,0.000293048,2.88e-05,0.0466937932012651,5.31512e-09,2.48
CHL,2011,22.52,16863848.02,0.38236658,0.025178402,0.062182499,0.02674042,0.0491589201960126,3.61774e-08,2.21
DOM,2011,23.03,9842594.65,0.139096558,0.022509259,0.003523399,0.011846361,0.0529257782200345,1.8021e-08,1.58
EST,2011,24.26,1234904.22,0.158260718,0.004095673,0.008821551,0.01226933,0.053107383669838,1.06823e-08,5.36
TTO,2011,24.22,1167774.72,0.088617467,0.008948893,0.001134257,0.005159213,0.0533485776889034,1.58873e-08,2.485
BRN,2011,23.77,355856.56,0.328645597,0.12527936,0.003198118,0.007532237,0.0483900816588188,2.28321e-08,2.84
DEU,2011,23.77,80384629.24,0.188129526,0.00570379,0.004659005,0.026245698,0.0480872422329174,1.58248e-08,8.32
AUT,2011,24.37,8501003.81,0.191449292,0.008928364,0.0037097,0.020475045,0.0507855075394651,1.55315e-08,7.67
PAN,2011,24.1,3578891.15,0.114896585,0.019832024,0.002180175,0.005250389,0.0509623621307369,1.32049e-08,2.07
CYP,2011,25.27,1041512.06,0.13465586,0.017875382,0.013576489,0.005615985,0.0669859654945552,1.16029e-08,2.61
KOR,2011,25.34,45925453.3,0.575783063,0.031307887,0.078555177,0.074907846,0.0504213388590333,8.79632e-08,9.68
ECU,2011,26.84,14669087.77,0.162407019,0.038302866,0.001566625,0.008029872,0.0393012648585051,1.79508e-08,1.6
COL,2011,27.47,45959596.28,0.171101219,0.04960317,0.002781044,0.007577376,0.035014193754449,1.81765e-08,1.49
SVN,2011,27.21,2060221.3,0.226032306,0.016932027,0.009870499,0.020301477,0.0510329588280564,1.85342e-08,4.63
VCT,2011,29.21,55031.05,0.08051459,0.00139681,0.001554503,0.000557243,0.0529693097595325,1.48768e-08,2.52
CUB,2011,28.61,10941032.36,0.110693221,0.01247736,0.003483417,0.00347408,0.0590505313053419,1.2113e-08,4.04
MUS,2011,29.5,1146599.7,0.083606651,0.00093814,0.001417832,0.001331053,0.0499706471539412,8.74436e-09,3.34
SGP,2011,28.99,4332031.94,0.249421513,0.023819473,0.057776537,0.018605283,0.0580068348629079,3.44847e-08,2.14
SUR,2011,30.44,518444.22,0.094235075,0.031640739,0.000605659,0.000256696,0.0458395848798608,1.34984e-08,3.03
THA,2011,29.99,66033191.11,0.350761616,0.051115343,0.020774556,0.01431796,0.0522637588889139,3.95919e-08,2.09
GRD,2011,30.99,81613.05,0.079995587,0.001239561,0.000730591,0.000434473,0.0526623798420361,1.48425e-08,3.37
PER,2011,30.9,29130018.03,0.120612103,0.049495794,0.002239333,0.003911145,0.0414355671532507,1.03224e-08,1.55
PRY,2011,31.57,6167089.82,0.145166902,0.115854789,0.000634442,0.00274693,0.0408721323475819,1.04133e-08,0.83
MLT,2011,32.25,348011.07,0.12745006,0.002103794,0.010388395,0.0090519,0.0648090160575588,1.18711e-08,4.3
MEX,2011,31.88,119438091.62,0.258720342,0.063556742,0.268187517,0.022172934,0.0530085465492955,4.1549e-08,1.03
WSM,2011,32.66,164842.08,0.051393767,0.000611572,0.000391803,0.00018046,0.0405517185960198,5.20219e-09,
ARG,2011,32.64,41392438.28,0.11930421,0.042602297,0.001809862,0.00995686,0.0413493065449782,1.10264e-08,4.38
BRA,2011,33.17,193453212.38,0.146644324,0.042537564,0.00662714,0.007830092,0.045540809045026,1.48087e-08,2.55
KEN,2011,34.19,41322483.42,0.347284863,0.036973515,0.004238482,0.009337639,0.0474305715664125,3.4656e-08,1.4
PNG,2011,34.66,6805743.89,0.081272625,0.12112053,0.00542938,0.00090147,0.027829419771345,7.01318e-09,
MDV,2011,35.36,2565.04,0.107586665,0.001087463,0.00039393,0.000132594,0.0556034807563639,1.09947e-08,4.945
SLV,2011,36.3,5968659.11,0.204578488,0.077181941,0.010490673,0.014608737,0.0511340837924877,2.23714e-08,1.05
GRC,2011,36.16,10269564.27,0.16254335,0.011195455,0.012305826,0.011387089,0.0587636015142819,1.3829e-08,4.47
FJI,2011,36.71,740362.91,0.058595889,0.0104632,0.002305304,0.000534057,0.0423567880201431,5.19375e-09,1.9
TZA,2011,40.42,46713306.56,0.158463807,0.038941865,0.001304895,0.002242138,0.0439463427822608,1.45376e-08,0.76
JOR,2011,39.56,6708971.45,0.264750755,0.016181925,0.061663763,0.033277093,0.0585638107267837,3.71144e-08,1.6
VEN,2011,40.84,28971264.73,0.130557564,0.056065953,0.002824352,0.007343933,0.0455466391611631,1.74198e-08,0.94
LKA,2011,42.0,18995717.75,0.23617007,0.0279472,0.017866079,0.009408902,0.0548820198147507,3.19919e-08,3.52
TUR,2011,41.92,70900397.41,0.161740046,0.013524125,0.011335741,0.015113382,0.0552382679043812,1.65389e-08,2.62
SYC,2011,43.07,64086.71,0.073437607,0.000741445,0.000357334,0.000148685,0.0480007937292186,7.79727e-09,3.25
SSD,2011,44.36,10498869.87,0.273316839,0.185620828,0.001205855,0.005911796,0.0424759547466151,3.38999e-08,
NIC,2011,44.79,5760313.1,0.115531916,0.046445873,0.009166616,0.003551068,0.047092899147159,1.33961e-08,0.92
KWT,2011,46.26,2989422.61,0.278155957,0.04819579,0.141862655,0.057479502,0.0653376233320754,8.53949e-08,2.54
CPV,2011,46.67,419337.59,0.093271832,0.000964167,0.000654141,0.000537968,0.0617945280806356,3.10389e-08,2.11
HRV,2011,47.37,4034608.5,0.207348012,0.018955466,0.010746945,0.014476363,0.0532541612445603,1.71398e-08,5.95
FSM,2011,48.06,31956.84,0.059278657,0.000716259,0.000169928,4.22e-05,0.038326487378623,5.6681e-09,
NAM,2011,47.64,2239388.9,0.177482158,0.064295933,0.001723133,0.004312974,0.0483141796116093,1.74072e-08,
COM,2011,48.72,513795.69,0.083225025,0.001647083,0.000602342,0.000448987,0.0498919069885772,7.03368e-09,2.16
CZE,2011,48.91,10495755.16,0.212793467,0.007337798,0.010867938,0.022507175,0.0488811537601627,1.93602e-08,7.11
ALB,2011,48.69,2812381.66,0.169202038,0.011734854,0.009351356,0.009180947,0.0581988207885478,1.49032e-08,2.88
LBY,2011,50.7,6236105.25,0.136102881,0.008439519,0.005535506,0.008037702,0.0630268848228663,3.56919e-08,3.7
DZA,2011,51.16,35938295.43,0.177792872,0.024433605,0.007531521,0.020501448,0.0606441599504159,2.57852e-08,1.68
KIR,2011,52.19,12667.72,0.054295071,0.000480466,0.000167126,1.28e-05,0.0339903206786103,7.26503e-09,1.59
HTI,2011,52.04,9626962.57,0.169635609,0.020010483,0.001212932,0.007920627,0.0572391123908191,1.87638e-08,2.223333333333333
GUY,2011,51.86,726175.82,0.092163655,0.032482742,0.000332869,0.000205366,0.0446930302608456,1.37779e-08,1.727142857142857
LTU,2011,52.12,3043396.49,0.163500961,0.003365229,0.00422923,0.006338344,0.0537538225294854,1.36846e-08,7.43
GTM,2011,51.93,15048353.47,0.248714277,0.087952538,0.008087987,0.012680353,0.0456526602067798,2.60291e-08,0.65
HND,2011,52.81,7558818.12,0.171398113,0.093615221,0.003798252,0.006195367,0.044679054149524,1.91884e-08,0.57
IRN,2011,52.62,75157433.75,0.297000084,0.031807605,0.031175463,0.034533363,0.0590159982097034,3.50457e-08,1.32
VNM,2011,54.37,86477035.51,0.445529864,0.041617353,0.010645339,0.014585378,0.0557750060375783,5.43519e-08,2.21
SLB,2011,55.34,386849.54,0.054671262,0.022976073,0.000245499,3.22e-05,0.0352699843481187,5.33102e-09,
LVA,2011,54.58,2005758.3,0.175083311,0.004870611,0.003297218,0.006344567,0.0532354707049322,1.41861e-08,5.88
MWI,2011,56.21,15231429.15,0.243338442,0.049087802,0.001983925,0.005636677,0.0415266623104147,2.52247e-08,1.3
ETH,2011,55.92,89845856.62,0.276899033,0.044934738,0.001346152,0.006245814,0.0482695552785669,3.37496e-08,0.33
HUN,2011,55.89,9987012.81,0.1914179,0.009764256,0.019003638,0.016289356,0.0496552467890948,1.70577e-08,7.21
BOL,2011,56.13,10098403.64,0.164719825,0.141776506,0.000478855,0.002245034,0.030821419516208,9.87656e-09,1.04
POL,2011,56.1,38605467.91,0.186538135,0.004610072,0.0170186,0.017960679,0.048913578045507,1.74298e-08,6.6
RUS,2011,57.03,144929360.75,0.156448988,0.006154136,0.012726022,0.01636006,0.0495622740671976,1.25105e-08,8.51
VUT,2011,58.33,174836.49,0.058047,0.005401725,0.000966061,0.000180186,0.0451278694775681,7.34349e-09,
TUN,2011,58.24,10234895.98,0.18831373,0.011690211,0.01716026,0.013245685,0.0595528975390015,2.44032e-08,1.8
MAR,2011,58.72,32705294.37,0.16630108,0.019779078,0.01325467,0.01097872,0.0580359048632314,1.76715e-08,0.83
SRB,2011,59.14,7317347.73,0.192968571,0.016955208,0.032598262,0.011853745,0.0519390529360652,1.66865e-08,5.33
SVK,2011,59.94,5392195.1,0.199512985,0.010298971,0.014177774,0.01802511,0.048840852659907,1.75376e-08,6.05
ZAF,2011,59.56,51931378.16,0.39087009,0.036488759,0.045554087,0.031088337,0.0485307893701158,4.09664e-08,2.25
TLS,2011,61.21,1063181.84,0.108226428,0.038576148,0.000613823,0.000816635,0.0465925921876293,8.77961e-09,0.4175
IDN,2011,61.04,234869017.92,0.393571229,0.059190613,0.021034138,0.017517804,0.0526175304937244,4.83348e-08,0.6
ROU,2011,62.07,20008293.85,0.187188613,0.010492557,0.011485726,0.014263661,0.0499529602997479,1.58716e-08,6.46
GNQ,2011,63.34,710847.06,0.156895096,0.037125198,0.001734205,0.000925681,0.0457765173605815,1.88422e-08,2.1
GAB,2011,62.54,1493592.02,0.186507223,0.056258033,0.001365605,0.00180895,0.0431339613753279,1.96238e-08,1.95
ZMB,2011,62.78,14344344.55,0.213764651,0.054672018,0.006561631,0.005032944,0.0462393056600012,2.18004e-08,2.0
LBN,2011,63.03,3772890.27,0.30995765,0.013036215,0.036527604,0.032651674,0.0590089319553132,3.64189e-08,3.45
BTN,2011,62.59,889128.22,0.454526627,0.059865835,0.005029558,0.00809459,0.0558308976019722,3.50426e-08,1.8
KHM,2011,62.66,14570671.51,0.251734753,0.059858256,0.005073258,0.006081133,0.0503920911362813,2.7328e-08,0.7949999999999999
MYS,2011,63.48,27109017.15,0.320502044,0.10674282,0.008200417,0.01772062,0.0532166684562937,3.14206e-08,1.9
DJI,2011,63.66,754973.04,0.128076954,0.006248989,0.002345904,0.002506451,0.060394068182777,3.17792e-08,1.2671428571428571
MRT,2011,63.91,3599214.49,0.115936586,0.022748311,0.001180769,0.001848841,0.0539587667462612,8.15098e-08,
BWA,2011,66.52,2065522.42,0.155925757,0.058448236,0.005487062,0.004674389,0.0500450450586043,1.04134e-08,2.55
MDG,2011,66.78,21525266.24,0.163994556,0.047794628,0.000741261,0.003315683,0.0421892274268928,1.30219e-08,0.32
AGO,2011,68.25,21684654.7,0.30697677,0.076828204,0.001997476,0.00715486,0.0490584783740131,2.96666e-08,
ZWE,2011,67.99,14193436.76,0.214814382,0.048343732,0.003606127,0.005790147,0.0448565182696202,1.86196e-08,1.75
BIH,2011,67.88,3862456.73,0.176096917,0.021049749,0.017680494,0.008752649,0.0544908582782293,1.37993e-08,2.3
RWA,2011,69.16,10491095.3,0.547099418,0.050705402,0.132925059,0.012372859,0.0464404287220795,7.03788e-08,0.72
SOM,2011,70.17,9699876.78,0.089860688,0.027095203,0.000348112,0.000366551,0.0502560218317339,1.40535e-08,0.87
MOZ,2011,71.34,24780580.51,0.146511905,0.042762039,0.000863752,0.002788411,0.0446451435296909,1.49045e-08,0.85
LAO,2011,70.68,6360706.08,0.391087501,0.100555537,0.004167488,0.006561987,0.0526416236532437,3.37315e-08,1.32
UGA,2011,72.51,34329909.81,0.362209101,0.075590884,0.018430497,0.006630726,0.0463344831280752,3.73428e-08,0.5
SEN,2011,73.22,13150508.92,0.157825564,0.022122897,0.025507737,0.003717608,0.0545353010700689,5.78066e-08,0.7
LBR,2011,73.93,3785821.57,0.175551661,0.039656082,0.000824377,0.001557313,0.0480647718888796,2.51505e-08,1.0233333333333334
MNE,2011,74.32,615766.55,0.165838456,0.015129757,0.008936105,0.006217979,0.0586671748329117,1.27139e-08,3.9
BGD,2011,74.44,148443238.25,0.671046823,0.048200598,0.017983973,0.021825949,0.0571379381218386,8.34527e-08,0.53
MLI,2011,74.52,15709959.66,0.172115909,0.053760761,0.000656622,0.00374866,0.0457866369959581,4.17781e-08,0.24
ARE,2011,76.0,7941287.35,0.224984769,0.047228188,0.023926965,0.048186647,0.070269302923599,7.38654e-08,1.26
NPL,2011,77.17,28091052.74,0.83724814,0.063551937,0.012745654,0.014245485,0.0588008981858272,8.28667e-08,0.26
MMR,2011,78.24,51214679.59,0.315252114,0.089998517,0.003355984,0.005314422,0.0484104728220698,2.99303e-08,0.88
SDN,2011,78.67,36850256.08,0.142872426,0.029209772,0.001189939,0.003172693,0.0572259572715515,4.34635e-08,0.84
COG,2011,79.55,3786736.09,0.283558456,0.132656476,0.004525143,0.003885595,0.0423579003256718,2.85309e-08,
SYR,2011,80.36,20145007.47,0.232016354,0.01577245,0.023870444,0.022642891,0.0573704287914232,3.41077e-08,1.55
BGR,2011,79.73,7362079.86,0.184459506,0.015488763,0.035820033,0.014054539,0.0521933144878633,1.53131e-08,6.42
BHR,2011,80.28,726553.54,0.208703704,0.023831283,0.033811971,0.032299364,0.0740807006331144,6.21055e-08,2.06
MKD,2011,81.68,2079812.47,0.194885505,0.018022947,0.031619156,0.013740345,0.0545047353473021,1.71695e-08,4.55
PHL,2011,83.12,85138518.84,0.177551218,0.034920826,0.034296496,0.009484143,0.0503647849858274,2.25961e-08,1.04
COD,2011,84.48,68351636.58,0.381569114,0.240685143,0.013757031,0.005595069,0.0383932224364135,3.79806e-08,
BDI,2011,84.05,9798193.81,0.420257313,0.038332053,0.010041278,0.009115033,0.0463989041105217,4.60014e-08,0.7966666666666665
UKR,2011,84.17,42998315.73,0.152259354,0.004515647,0.013802056,0.011382375,0.0509001133887415,1.28256e-08,8.9
MDA,2011,85.11,4000124.5,0.151654123,0.004638853,0.013535399,0.007362039,0.054299384269252,1.28674e-08,6.19
ARM,2011,84.78,3004498.25,0.153843967,0.010098533,0.009385181,0.007389933,0.054613560434448,2.01847e-08,4.19
SWZ,2011,86.16,1185250.5,0.228395494,0.040778213,0.008734383,0.010798439,0.046557108845393,2.28242e-08,2.02
STP,2011,86.26,127986.17,0.105356775,0.001477124,0.000203231,0.000159389,0.0517630111938923,1.24253e-08,
BEN,2011,86.73,9819698.23,0.236208606,0.026992905,0.002082179,0.004659555,0.0516477222527682,4.1211e-08,0.47
ERI,2011,88.01,4872869.57,0.145395538,0.02938557,0.001597486,0.003290449,0.0573885803040822,2.52649e-08,1.33
CHN,2011,87.73,1327781171.61,0.689852495,0.024878258,0.07701806,0.065460997,0.0529543305626619,1.03845e-07,2.72
BHS,2011,8.86,260376.91,0.097132364,0.002355186,0.002311074,0.001552744,0.0622026278217985,8.90197e-09,2.89
BLR,2011,90.49,9518377.84,0.142372093,0.004078115,0.004714881,0.007473855,0.0506631592839556,1.00039e-08,10.68
GEO,2011,90.37,4153200.43,0.143419973,0.016001035,0.005524732,0.005426146,0.0521773772551203,1.47244e-08,3.26
